epoch,train_loss,test_accuracy
35,0.231218,0.970041
36,0.094819,0.968780
37,0.058812,0.973825
38,0.038412,0.974298
39,0.020211,0.967203
40,0.000000,0.972249
41,0.000000,0.970672
42,0.034723,0.967203
43,0.078619,0.976664
44,0.000000,0.973825
45,0.010169,0.971302
46,0.094226,0.967518
47,0.000000,0.970356
48,0.000000,0.959950
49,0.001787,0.976506
50,0.000000,0.963892
51,0.000000,0.961369
52,0.019791,0.973352
53,0.000000,0.961369
54,0.078212,0.972879
55,0.050528,0.960896
56,0.078951,0.949227
57,0.000000,0.978240
58,0.030441,0.964995
59,0.098161,0.976348
60,0.000000,0.967045
61,0.032187,0.960896
62,0.000000,0.966572
63,0.010656,0.972564
64,0.144412,0.971460
65,0.000000,0.965941
66,0.022333,0.962157
67,0.000000,0.964522
68,0.015821,0.968149
69,0.000000,0.967833
70,0.000000,0.956954
71,0.069578,0.971302
72,0.062451,0.973983
73,0.000000,0.967676
74,0.000000,0.969095
75,0.000000,0.969883
76,0.139024,0.970514
77,0.000000,0.974929
78,0.000000,0.941028
79,0.000000,0.979659
80,0.000000,0.970987
81,0.000000,0.972722
82,0.000000,0.979186
83,0.000000,0.979029
84,0.000000,0.978398
85,0.000000,0.966730
86,0.000000,0.924787
87,0.020236,0.973195
88,0.000000,0.969410
89,0.000000,0.973037
90,0.000000,0.972091
91,0.036632,0.977294
92,0.015707,0.975717
93,0.152023,0.975402
94,0.000000,0.976979
95,0.000000,0.979659
96,0.000000,0.968149
97,0.034627,0.973668
98,0.000000,0.973510
99,0.000000,0.978240
100,0.000000,0.966414
1,0.031822,0.966257
2,0.021171,0.976506
3,0.174439,0.974614
4,0.029440,0.976979
5,0.005133,0.977925
6,0.156532,0.966572
7,0.041413,0.978871
8,0.048612,0.963734
9,0.083652,0.973037
10,0.077823,0.967991
11,0.000000,0.967833
12,0.187007,0.972564
13,0.182294,0.950804
14,0.000000,0.966414
15,0.000000,0.967676
16,0.062836,0.968622
17,0.003178,0.948912
18,0.128526,0.976190
19,0.000000,0.970356
20,0.000000,0.974141
21,0.000000,0.970829
22,0.000000,0.963418
23,0.119239,0.962630
24,0.177591,0.963103
25,0.055282,0.959003
26,0.067191,0.963418
27,0.027160,0.953800
28,0.000000,0.956481
29,0.000000,0.963103
30,0.000000,0.968149
31,0.000000,0.965941
32,0.000000,0.965468
33,0.123188,0.964049
34,0.000000,0.965941
35,0.000000,0.966730
36,0.061719,0.971302
37,0.000000,0.971302
38,0.000000,0.964049
39,0.150057,0.966730
40,0.000000,0.972406
41,0.053638,0.964049
42,0.000000,0.964049
43,0.000000,0.966730
44,0.000000,0.963418
45,0.005358,0.959161
46,0.000000,0.971933
47,0.143555,0.958057
48,0.000000,0.977452
49,0.000000,0.971145
50,0.033017,0.974771
51,0.000000,0.972879
52,0.000000,0.958846
53,0.008299,0.971775
54,0.000000,0.953169
55,0.000000,0.956954
56,0.063476,0.966414
57,0.031965,0.962472
58,0.062965,0.967833
59,0.000000,0.969568
60,0.000000,0.963261
61,0.050500,0.964207
62,0.000000,0.969726
63,0.018301,0.964680
64,0.018855,0.968622
65,0.000000,0.967833
66,0.000000,0.966257
67,0.000000,0.967360
68,0.008174,0.976506
69,0.019147,0.972091
70,0.405328,0.962630
71,0.086551,0.973195
72,0.026516,0.961842
73,0.040460,0.969095
74,0.000000,0.950804
75,0.170093,0.968464
76,0.000000,0.972249
77,0.000000,0.973352
78,0.000000,0.957742
79,0.000000,0.964522
80,0.000000,0.973825
81,0.231220,0.968622
82,0.000000,0.972406
83,0.000000,0.974298
84,0.000000,0.962315
85,0.115422,0.969568
86,0.000000,0.970356
87,0.000000,0.972406
88,0.000000,0.972879
89,0.000000,0.973195
90,0.033041,0.963103
91,0.000000,0.952696
92,0.000000,0.956481
93,0.000000,0.967991
94,0.000000,0.968464
95,0.078019,0.958688
96,0.042352,0.974929
97,0.000000,0.968307
98,0.000000,0.970199
99,0.000000,0.963892
100,0.000000,0.971460
1,0.174268,0.964365
2,0.072061,0.977294
3,0.072131,0.979817
4,0.192288,0.973983
5,0.006886,0.972564
6,0.134639,0.970199
7,0.000000,0.973510
8,0.000000,0.960580
9,0.274533,0.967203
10,0.000000,0.951435
11,0.147373,0.969253
12,0.014427,0.973195
13,0.024843,0.973668
14,0.018291,0.973668
15,0.000000,0.967203
16,0.078478,0.970829
17,0.152755,0.976033
18,0.152571,0.978713
19,0.010310,0.974141
20,0.047906,0.966572
21,0.000000,0.970514
22,0.052585,0.978240
23,0.145395,0.953800
24,0.098755,0.974771
25,0.000000,0.970672
26,0.000000,0.963734
27,0.013695,0.966414
28,0.000000,0.932040
29,0.001460,0.968780
30,0.080794,0.972249
31,0.000000,0.965311
32,0.000000,0.975402
33,0.000000,0.969095
34,0.000000,0.970987
35,0.000000,0.979659
36,0.000000,0.974929
37,0.018180,0.961999
38,0.155612,0.969883
39,0.000000,0.954588
40,0.000191,0.977452
41,0.014948,0.969410
42,0.024999,0.965153
43,0.027439,0.972564
44,0.264468,0.961684
45,0.026648,0.970672
46,0.000000,0.976033
47,0.000000,0.970987
48,0.000000,0.943551
49,0.000000,0.973510
50,0.399662,0.972879
51,0.000000,0.975717
52,0.000000,0.975560
53,0.272455,0.965941
54,0.342979,0.967203
55,0.262012,0.978398
56,0.045992,0.973668
57,0.062201,0.959792
58,0.000000,0.962315
59,0.000000,0.966887
60,0.000000,0.973983
61,0.073593,0.968937
62,0.001937,0.972406
63,0.143179,0.955219
64,0.001914,0.974298
65,0.000000,0.970199
66,0.000000,0.969883
67,0.000000,0.966572
68,0.020452,0.965941
69,0.400905,0.969726
70,0.172064,0.961369
71,0.000000,0.973668
72,0.052021,0.968622
73,0.000000,0.973668
74,0.000000,0.973983
75,0.000000,0.975717
76,0.199089,0.935825
77,0.000000,0.961842
78,0.000713,0.964995
79,0.000000,0.932829
80,0.000000,0.970987
81,0.000000,0.944024
82,0.000000,0.967833
83,0.096201,0.972564
84,0.000000,0.973668
85,0.027325,0.963576
86,0.015108,0.969568
87,0.000000,0.973983
88,0.000000,0.976190
89,0.000000,0.973825
90,0.000000,0.963576
91,0.000000,0.972722
92,0.000000,0.955535
93,0.000000,0.964680
94,0.000000,0.969253
95,0.000000,0.944497
96,0.000000,0.974929
97,0.061625,0.973668
98,0.106175,0.976348
99,0.000000,0.924472
100,0.000000,0.962630
1,0.055731,0.971302
2,0.021028,0.974456
3,0.026349,0.973668
4,0.119927,0.975244
5,0.067746,0.975560
6,0.216305,0.976506
7,0.119972,0.974614
8,0.000000,0.976348
9,0.000000,0.974298
10,0.000000,0.970829
11,0.025936,0.969568
12,0.106670,0.975402
13,0.000122,0.977137
14,0.058402,0.970514
15,0.264154,0.954115
16,0.000000,0.979186
17,0.000000,0.979502
18,0.105494,0.980921
19,0.000000,0.979344
20,0.000000,0.973983
21,0.000000,0.979817
22,0.250949,0.978240
23,0.122120,0.970199
24,0.108768,0.961999
25,0.000000,0.971933
26,0.000000,0.974298
27,0.136219,0.975402
28,0.230909,0.964522
29,0.000000,0.974141
30,0.000000,0.978083
31,0.000000,0.969410
32,0.132623,0.972091
33,0.060624,0.961684
34,0.000000,0.971618
35,0.000000,0.974141
36,0.000000,0.970514
37,0.000000,0.975560
38,0.000000,0.976348
39,0.000000,0.979817
40,0.000000,0.979502
41,0.000000,0.965311
42,0.000000,0.973195
43,0.000000,0.964365
44,0.000000,0.961053
45,0.059940,0.958530
46,0.033487,0.968307
47,0.000000,0.926679
48,0.002560,0.977610
49,0.178855,0.966414
50,0.025920,0.972091
51,0.000000,0.973825
52,0.000000,0.965784
53,0.000000,0.971618
54,0.000000,0.966887
55,0.000000,0.975875
56,0.000000,0.976190
57,0.000000,0.974141
58,0.000000,0.972879
59,0.000000,0.976190
60,0.000000,0.964207
61,0.000000,0.964995
62,0.367783,0.971618
63,0.000000,0.974614
64,0.243790,0.970672
65,0.138229,0.970987
66,0.000000,0.973195
67,0.000000,0.966887
68,0.001618,0.973668
69,0.000000,0.951593
70,0.464625,0.957900
71,0.000000,0.976506
72,0.000000,0.972564
73,0.083281,0.970356
74,0.059235,0.969568
75,0.051478,0.970987
76,0.000000,0.966414
77,0.065198,0.969095
78,0.060966,0.978556
79,0.010077,0.941028
80,0.000000,0.973510
81,0.051867,0.967045
82,0.057882,0.975875
83,0.000000,0.961369
84,0.000000,0.972091
85,0.127989,0.963261
86,0.000000,0.970987
87,0.043547,0.970356
88,0.075865,0.968307
89,0.000000,0.970041
90,0.048886,0.967833
91,0.000000,0.969410
92,0.000000,0.959950
93,0.000000,0.960580
94,0.000000,0.962472
95,0.000000,0.948754
96,0.000000,0.963103
97,0.000000,0.961684
98,0.018738,0.960265
99,0.000000,0.979502
100,0.000000,0.981236
